unique_id,check_ids
79952,syntaxError
79965,syntaxError
79974,syntaxError
80064,dangerousTypeCast
80080,cstyleCast;dangerousTypeCast
80095,cstyleCast;dangerousTypeCast;variableScope
80100,cstyleCast;dangerousTypeCast
80101,cstyleCast;dangerousTypeCast
80123,cstyleCast;dangerousTypeCast
80145,cstyleCast
80152,dangerousTypeCast
80164,dangerousTypeCast
80173,dangerousTypeCast
80182,dangerousTypeCast
80185,cstyleCast;dangerousTypeCast
80203,dangerousTypeCast
80275,cstyleCast;dangerousTypeCast
80278,dangerousTypeCast
80284,dangerousTypeCast
80295,dangerousTypeCast
80299,dangerousTypeCast
80304,dangerousTypeCast
80329,dangerousTypeCast
80335,dangerousTypeCast
80360,dangerousTypeCast
80366,dangerousTypeCast
80374,dangerousTypeCast
80403,dangerousTypeCast
80412,dangerousTypeCast
80438,cstyleCast;dangerousTypeCast
80452,dangerousTypeCast
80453,dangerousTypeCast
80510,cstyleCast;dangerousTypeCast
80512,dangerousTypeCast
80539,dangerousTypeCast
80573,dangerousTypeCast
80585,dangerousTypeCast
80601,dangerousTypeCast
80615,cstyleCast;dangerousTypeCast;variableScope
80616,dangerousTypeCast
80647,cstyleCast;dangerousTypeCast
80648,dangerousTypeCast
80656,cstyleCast;dangerousTypeCast
80680,unknownMacro
80691,constVariablePointer;dangerousTypeCast
80698,unknownMacro
80701,constVariablePointer;dangerousTypeCast
80702,dangerousTypeCast
80723,unknownMacro
80762,constVariablePointer;dangerousTypeCast
80789,dangerousTypeCast
80802,unknownMacro
80806,unknownMacro
80815,constVariablePointer;dangerousTypeCast
80817,constVariablePointer;dangerousTypeCast
80823,constVariablePointer;dangerousTypeCast
80829,constVariablePointer;dangerousTypeCast
80858,constVariablePointer;dangerousTypeCast
80861,dangerousTypeCast
80862,constVariablePointer;cstyleCast;dangerousTypeCast;variableScope
80863,dangerousTypeCast
80868,unknownMacro
80870,unknownMacro
80882,dangerousTypeCast
80883,constVariablePointer;dangerousTypeCast
80886,unknownMacro
80901,constVariablePointer;dangerousTypeCast
81004,cstyleCast;dangerousTypeCast
81025,cstyleCast;variableScope
81028,cstyleCast
81058,syntaxError
81265,constVariablePointer
81272,constParameterPointer
81314,syntaxError
81318,syntaxError
81349,constParameterPointer;variableScope
81353,constParameterPointer
81356,syntaxError
81385,constVariablePointer
81409,constParameterPointer
81417,syntaxError
81493,syntaxError
81585,constParameterPointer
81633,syntaxError
81643,syntaxError
81644,syntaxError
81671,syntaxError
81674,syntaxError
81684,syntaxError
81723,variableScope
81778,constVariablePointer
81788,constParameterPointer
81792,cstyleCast
81798,cstyleCast;redundantAssignment
81826,cstyleCast
81831,duplicateCondition
81847,cstyleCast
81864,cstyleCast
81893,knownConditionTrueFalse
81956,constVariable;variableScope
81957,variableScope
81960,cstyleCast
82013,cstyleCast
82016,cstyleCast;nullPointer
82038,syntaxError
82043,syntaxError
82056,syntaxError
82069,syntaxError
82082,syntaxError
82087,syntaxError
82088,syntaxError
82090,syntaxError
82095,syntaxError
82131,syntaxError
82132,syntaxError
82143,syntaxError
82178,syntaxError
82179,syntaxError
82183,syntaxError
82203,syntaxError
82205,syntaxError
82207,syntaxError
82235,dangerousTypeCast
82236,dangerousTypeCast
82240,variableScope
82270,cstyleCast
82277,syntaxError
82318,syntaxError
82342,syntaxError
82344,syntaxError
82417,dangerousTypeCast
82650,syntaxError
82668,constParameterPointer
82677,constParameterPointer
82758,unknownMacro
82773,constParameterPointer
82786,constParameterPointer
82805,constVariablePointer;nullPointer
82823,unknownMacro
82831,unknownMacro
82872,asctimeCalled;constVariablePointer;cstyleCast;unusedStructMember
82886,constStatement;cstyleCast
82887,unknownMacro
82941,variableScope
82949,unknownMacro
82951,unknownMacro
83121,syntaxError
83129,syntaxError
83135,syntaxError
83143,syntaxError
83144,syntaxError
83173,syntaxError
83183,syntaxError
83191,syntaxError
83192,syntaxError
83197,syntaxError
83209,cstyleCast
83361,cstyleCast
83373,unassignedVariable;uninitvar;unreachableCode;unreadVariable
83376,constParameterPointer
83384,syntaxError
83392,syntaxError
83397,syntaxError
83412,syntaxError
83414,syntaxError
83420,syntaxError
83434,syntaxError
83436,syntaxError
83462,syntaxError
83464,syntaxError
83465,syntaxError
83468,syntaxError
83496,syntaxError
83501,cstyleCast
83521,unknownMacro
83558,cstyleCast
83602,constParameterPointer
83630,cstyleCast;dangerousTypeCast
83695,variableScope
83740,unknownMacro
83780,cstyleCast;variableScope
83782,constVariablePointer;cstyleCast
83830,syntaxError
83840,constParameterPointer
83884,syntaxError
83889,syntaxError
83902,syntaxError
83916,syntaxError
83920,syntaxError
83923,leakReturnValNotUsed
83974,variableScope
83992,dangerousTypeCast
83994,dangerousTypeCast
84017,cstyleCast
84025,constVariablePointer;cstyleCast
84036,dangerousTypeCast
84044,dangerousTypeCast
84046,cstyleCast
84051,cstyleCast
84064,cstyleCast
84146,cstyleCast
84152,syntaxError
84171,syntaxError
84198,syntaxError
84204,syntaxError
84221,syntaxError
84238,syntaxError
84266,syntaxError
84319,unreadVariable
84322,constParameterPointer
84378,syntaxError
84385,syntaxError
84389,syntaxError
84390,syntaxError
84401,syntaxError
84403,syntaxError
84426,syntaxError
84457,syntaxError
84460,syntaxError
84461,syntaxError
84471,syntaxError
84478,syntaxError
84490,syntaxError
84494,syntaxError
84496,syntaxError
84517,syntaxError
84518,syntaxError
84522,syntaxError
84524,syntaxError
84528,syntaxError
84541,syntaxError
84544,syntaxError
84579,syntaxError
84580,syntaxError
84589,syntaxError
84600,syntaxError
84613,syntaxError
84627,syntaxError
84646,syntaxError
84649,syntaxError
84650,syntaxError
84675,syntaxError
84678,syntaxError
84696,constParameterPointer
84700,variableScope
84724,syntaxError
84725,syntaxError
84734,syntaxError
84808,constParameterPointer
84848,cstyleCast
84865,syntaxError
84881,dangerousTypeCast
84891,syntaxError
84895,syntaxError
84906,syntaxError
84915,syntaxError
84920,syntaxError
84940,syntaxError
84944,syntaxError
84946,syntaxError
84960,dangerousTypeCast
84963,syntaxError
84993,syntaxError
84996,unknownMacro
85001,redundantAssignment
85006,unknownMacro
85047,constParameterPointer;constVariablePointer
85088,syntaxError
85153,constParameterPointer
85214,syntaxError
85247,constVariablePointer
85310,syntaxError
85312,syntaxError
85319,syntaxError
85321,syntaxError
85429,constVariablePointer;cstyleCast
85487,constParameterPointer
85522,variableScope
85527,cstyleCast
85541,cstyleCast
85547,cstyleCast
85551,cstyleCast
85552,constParameterPointer;cstyleCast
85612,cstyleCast
85626,constParameterPointer
85640,cstyleCast
85686,variableScope
85690,variableScope
85712,constParameterPointer;constVariablePointer
85739,cstyleCast
85762,cstyleCast
85781,unknownMacro
85806,variableScope
85862,variableScope
85946,constParameterPointer
86055,constParameterPointer
86232,constParameterPointer
86254,cstyleCast
86268,unknownMacro
86294,unknownMacro
86317,variableScope
86326,constVariablePointer;variableScope
86341,constParameterPointer
86375,constParameterPointer
86381,constVariablePointer
86460,constParameterPointer
86495,syntaxError
86502,syntaxError
86522,dangerousTypeCast
86526,unassignedVariable;uninitvar
86543,variableScope
86594,syntaxError
86620,constParameterPointer
86621,constParameterPointer
86627,constParameterPointer
86710,variableScope
86760,syntaxError
86780,unknownMacro
86790,syntaxError
86791,syntaxError
86813,syntaxError
86822,cstyleCast
86830,cstyleCast
86883,cstyleCast
86884,cstyleCast
86898,dangerousTypeCast
86902,cstyleCast
86941,constParameter
86952,unknownMacro
86984,nullPointer
87060,nullPointerRedundantCheck
87063,unknownMacro
87064,cstyleCast
87076,unknownMacro
87082,unknownMacro
87086,unknownMacro
87091,unknownMacro
87095,unknownMacro
87097,unknownMacro
87104,unknownMacro
87106,unknownMacro
87111,unknownMacro
87131,unknownMacro
87146,unknownMacro
87188,redundantAssignment
87236,syntaxError
87241,syntaxError
87242,syntaxError
87250,syntaxError
87258,cstyleCast
87288,variableScope
87345,unknownMacro
87346,syntaxError
87366,syntaxError
87376,syntaxError
87399,knownConditionTrueFalse
87429,cstyleCast;variableScope
87477,unsignedLessThanZero;variableScope
87482,cstyleCast
87634,constParameterPointer
87635,multiCondition
87659,constParameterPointer
87680,cstyleCast
87803,cstyleCast;variableScope
87816,syntaxError
87844,syntaxError
87853,syntaxError
87856,syntaxError
87857,syntaxError
87860,syntaxError
87879,syntaxError
87894,constParameterPointer
87900,cstyleCast
87970,constParameterPointer
87974,constParameterPointer;constVariablePointer
88062,dangerousTypeCast
88083,syntaxError
88086,syntaxError
88115,syntaxError
88135,syntaxError
88140,syntaxError
88143,cstyleCast;dangerousTypeCast
88145,dangerousTypeCast
88187,syntaxError
88193,syntaxError
88195,syntaxError
88197,syntaxError
88226,syntaxError
88237,syntaxError
88239,syntaxError
88241,syntaxError
88257,syntaxError
88261,syntaxError
88265,syntaxError
88296,syntaxError
88302,syntaxError
88334,syntaxError
88349,syntaxError
88362,constParameterPointer
88391,knownConditionTrueFalse
88396,constParameterPointer;shadowFunction;unreadVariable
88422,syntaxError
88425,syntaxError
88434,constParameterPointer;unreadVariable;variableScope
88459,constVariablePointer;cstyleCast
88461,cstyleCast
88477,unreadVariable;variableScope
88505,cstyleCast
88508,redundantAssignment
88551,cstyleCast
88559,cstyleCast
88587,constVariablePointer;redundantCondition
88590,redundantAssignment
88612,syntaxError
88669,constParameterPointer
88710,constParameterPointer
88720,knownConditionTrueFalse
88776,arithOperationsOnVoidPointer;cstyleCast;shadowVariable
88778,arithOperationsOnVoidPointer;cstyleCast
88789,constParameterPointer;terminateStrncpy
88805,constVariablePointer;dangerousTypeCast
88826,constParameterPointer
88832,cstyleCast;unreadVariable
88860,unreadVariable
88876,variableScope
88883,cstyleCast;unreadVariable
88929,cstyleCast
88954,unreadVariable
88966,redundantAssignment;unreadVariable
88974,cstyleCast;knownConditionTrueFalse;nullPointer
88991,constVariablePointer
89027,cstyleCast;unreadVariable
89038,cstyleCast;redundantAssignment;unreadVariable
89054,duplicateBranch
89091,constVariablePointer;dangerousTypeCast
89106,syntaxError
89108,syntaxError
89119,syntaxError
89138,syntaxError
89139,syntaxError
89172,syntaxError
89183,syntaxError
89187,syntaxError
89210,syntaxError
89215,syntaxError
89222,syntaxError
89238,syntaxError
89242,syntaxError
89251,syntaxError
89256,cstyleCast
89267,cstyleCast
89276,cstyleCast;dangerousTypeCast;redundantAssignment;unreadVariable;variableScope
89285,cstyleCast
89319,cstyleCast
89352,constVariablePointer
89375,nullPointerOutOfMemory
89389,constVariablePointer
89398,arithOperationsOnVoidPointer;constVariablePointer
89440,cstyleCast
89481,syntaxError
89494,syntaxError
89506,syntaxError
89511,syntaxError
89524,syntaxError
89537,syntaxError
89548,cstyleCast
89552,cstyleCast
89566,syntaxError
89570,syntaxError
89602,syntaxError
89626,syntaxError
89630,syntaxError
89672,constParameterPointer
89705,cstyleCast
89774,syntaxError
89780,syntaxError
89785,syntaxError
89787,syntaxError
89789,syntaxError
89795,cstyleCast
89798,uselessAssignmentPtrArg
89807,dangerousTypeCast
89823,cstyleCast
89829,arithOperationsOnVoidPointer;cstyleCast;unreadVariable;uselessAssignmentPtrArg
89841,syntaxError
89845,syntaxError
89847,syntaxError
89857,syntaxError
89870,syntaxError
89882,syntaxError
89883,syntaxError
89893,constVariablePointer
89902,syntaxError
89916,syntaxError
89941,syntaxError
89949,syntaxError
89964,syntaxError
90042,clarifyCondition;cstyleCast
90044,clarifyCondition;cstyleCast
90054,bitwiseOnBoolean
90099,cstyleCast
90201,constVariablePointer
90212,constParameterPointer
90300,syntaxError
90310,syntaxError
90333,syntaxError
90352,syntaxError
90373,syntaxError
90374,syntaxError
90375,syntaxError
90400,cstyleCast;variableScope
90427,variableScope
90493,variableScope
90507,variableScope
90554,syntaxError
90590,cstyleCast
90601,cstyleCast
90623,cstyleCast;unreadVariable
90637,syntaxError
90638,syntaxError
90643,syntaxError
90698,constParameterPointer
90777,variableScope
90778,constParameterPointer;constVariablePointer;cstyleCast;variableScope
90854,syntaxError
90895,cstyleCast;unreadVariable
90928,cstyleCast
90962,knownConditionTrueFalse
90989,knownConditionTrueFalse;unreadVariable;variableScope
91051,variableScope
91061,shadowVariable;unusedVariable
91122,variableScope
91124,constParameterPointer
91160,variableScope
91172,variableScope
91173,knownConditionTrueFalse;variableScope
91203,knownConditionTrueFalse
91214,syntaxError
91218,syntaxError
91244,dangerousTypeCast
91252,constVariablePointer;dangerousTypeCast
91254,cstyleCast
91278,unknownMacro
91321,dangerousTypeCast;variableScope
91328,syntaxError
91341,cstyleCast
91348,cstyleCast;variableScope
91360,constParameterPointer
91361,variableScope
91371,cstyleCast;dangerousTypeCast;unreadVariable;variableScope
91606,constParameterPointer;cstyleCast
91633,syntaxError
91638,cstyleCast
91672,cstyleCast
91676,constParameterPointer
91707,variableScope
91713,syntaxError
91724,unknownMacro
91748,constParameterPointer;constVariablePointer;cstyleCast;variableScope
91792,dangerousTypeCast
91798,dangerousTypeCast
91826,cstyleCast
91832,constParameterPointer;cstyleCast;variableScope
91838,unreadVariable
91862,dangerousTypeCast
91911,cstyleCast
91916,syntaxError
91931,constParameterPointer
91987,syntaxError
92164,constParameterPointer;redundantAssignment
92214,cstyleCast
92247,syntaxError
92251,syntaxError
92259,syntaxError
92261,syntaxError
92264,syntaxError
92273,syntaxError
92302,syntaxError
92304,syntaxError
92316,syntaxError
92318,syntaxError
92319,syntaxError
92333,syntaxError
92335,syntaxError
92338,syntaxError
92342,syntaxError
92343,syntaxError
92370,syntaxError
92372,syntaxError
92422,cstyleCast
92430,redundantInitialization
92433,variableScope
92455,constParameterPointer
92514,legacyUninitvar
92521,syntaxError
92523,syntaxError
92524,syntaxError
92543,syntaxError
92549,constParameterPointer
92570,constParameterPointer
92575,syntaxError
92600,constParameterPointer
92602,constParameterPointer
92605,shadowFunction
92607,constParameterPointer
92618,constParameterPointer
92680,syntaxError
92713,variableScope
92750,syntaxError
92778,syntaxError
92780,syntaxError
92810,constVariablePointer
92827,constParameterPointer;variableScope
92835,constParameterPointer;cstyleCast;dangerousTypeCast;redundantAssignment
92838,constVariablePointer;cstyleCast;shadowVariable
92851,cstyleCast
92861,cstyleCast;dangerousTypeCast
92867,cstyleCast;dangerousTypeCast
92894,cstyleCast;nullPointerOutOfMemory
92898,syntaxError
92903,syntaxError
92908,syntaxError
92911,syntaxError
92913,syntaxError
92915,unknownMacro
92922,syntaxError
92924,syntaxError
92927,syntaxError
92929,syntaxError
92930,syntaxError
92941,unknownMacro
92946,syntaxError
92960,syntaxError
92961,syntaxError
92964,syntaxError
92981,syntaxError
93047,syntaxError
93072,syntaxError
93074,syntaxError
93079,syntaxError
93101,syntaxError
93115,syntaxError
93124,constParameterPointer
93146,syntaxError
93147,syntaxError
93191,syntaxError
93198,syntaxError
93206,syntaxError
93212,unknownMacro
93218,unknownMacro
93219,syntaxError
93230,syntaxError
93244,syntaxError
93249,syntaxError
93251,syntaxError
93253,syntaxError
93254,cstyleCast
93271,constParameterPointer
93340,shadowVariable;variableScope
93414,constParameterPointer
93489,redundantContinue
93504,cstyleCast
93507,syntaxError
93519,cstyleCast
93523,cstyleCast
93543,constParameterPointer
93556,constParameterPointer
93559,cstyleCast
93563,variableScope
93587,syntaxError
93602,syntaxError
93604,syntaxError
93610,syntaxError
93612,syntaxError
93638,syntaxError
93642,syntaxError
93656,constParameterPointer
93663,constVariablePointer
93679,knownConditionTrueFalse
93700,unreadVariable
93723,cstyleCast
93729,constParameterPointer
93752,syntaxError
93754,syntaxError
93773,syntaxError
93776,syntaxError
93779,syntaxError
93783,syntaxError
93789,syntaxError
93790,syntaxError
93794,syntaxError
93809,syntaxError
93826,syntaxError
93835,syntaxError
93843,syntaxError
93846,syntaxError
93854,syntaxError
93860,syntaxError
93865,syntaxError
93866,syntaxError
93893,syntaxError
93919,syntaxError
93954,syntaxError
93961,syntaxError
93966,syntaxError
93972,syntaxError
93974,syntaxError
93981,unknownMacro
93999,unknownMacro
94012,uninitvar
94107,cstyleCast;nullPointerRedundantCheck
94151,cstyleCast
94198,syntaxError
94209,redundantInitialization
94216,unreachableCode;unreadVariable
94235,cstyleCast
94289,cstyleCast
94295,missingReturn
94354,constParameterPointer
94440,syntaxError
94493,cstyleCast
94504,cstyleCast
94528,constParameterPointer
94533,dangerousTypeCast;shadowVariable
94558,syntaxError
94617,dangerousTypeCast
94696,constVariablePointer;cstyleCast
94717,syntaxError
94728,clarifyCalculation
94744,cstyleCast
94753,cstyleCast;unreadVariable
94767,constVariablePointer;cstyleCast;variableScope
94818,cstyleCast
94833,cstyleCast
94859,variableScope
94874,cstyleCast
94897,constParameterPointer
94944,variableScope
94989,syntaxError
94993,syntaxError
95011,syntaxError
95020,syntaxError
95024,syntaxError
95042,syntaxError
95059,duplicateBranch;oppositeInnerCondition;shadowVariable;unsignedLessThanZero;variableScope
95061,duplicateExpression;variableScope
95092,syntaxError
95131,unknownMacro
95144,variableScope
95161,variableScope
95170,unknownMacro
95185,redundantAssignment
95193,constVariablePointer;cstyleCast
95206,dangerousTypeCast
95225,cstyleCast
95269,intToPointerCast
95271,cstyleCast
95283,unknownMacro
95291,syntaxError
95293,syntaxError
95295,syntaxError
95314,unknownMacro
95327,syntaxError
95329,syntaxError
95393,constVariablePointer;cstyleCast;variableScope
95394,cstyleCast;variableScope
95395,unknownMacro
95405,constVariablePointer;cstyleCast;unreadVariable
95490,cstyleCast;dangerousTypeCast;unreadVariable
95530,variableScope
95591,cstyleCast
95609,asctimeCalled;constVariablePointer
95613,constVariablePointer
95642,variableScope
95686,shadowVariable
95802,dangerousTypeCast;variableScope
95888,constVariablePointer
95913,variableScope
95959,unknownMacro
95969,variableScope
95971,constParameterPointer
95977,cstyleCast
96006,constParameterPointer
96025,variableScope
96115,cstyleCast;unreadVariable;variableScope
96142,dangerousTypeCast
96148,unknownMacro
96199,constParameter;cstyleCast
96220,constParameter;cstyleCast
96246,syntaxError
96295,syntaxError
96343,syntaxError
96348,cstyleCast
96350,cstyleCast
96381,dangerousTypeCast
96386,invalidPrintfArgType_uint
96407,cstyleCast;ignoredReturnValue
96411,constVariablePointer
96420,syntaxError
96425,syntaxError
96444,syntaxError
96484,cstyleCast
96526,constVariablePointer;cstyleCast
96529,constVariablePointer;cstyleCast
96587,duplicateCondition
96598,unknownMacro
96600,unknownMacro
96610,unknownMacro
96613,cstyleCast
96617,unknownMacro
96622,cstyleCast;invalidFunctionArg;unreadVariable;variableScope
96624,cstyleCast;unreadVariable
96631,cstyleCast
96705,cstyleCast
96706,cstyleCast;redundantPointerOp
96708,redundantAssignment;variableScope
96724,cstyleCast;unreadVariable
96731,cstyleCast;shadowVariable;unreadVariable
96741,cstyleCast
96745,cstyleCast;unreadVariable
96749,cstyleCast
96750,cstyleCast;knownConditionTrueFalse;shadowVariable;variableScope
96755,syntaxError
96763,syntaxError
96766,syntaxError
96788,unknownMacro
96860,constParameterPointer
96863,syntaxError
96897,arithOperationsOnVoidPointer
96923,constParameterPointer
96952,variableScope
96995,cstyleCast;dangerousTypeCast
97026,constParameterPointer
97071,constVariablePointer;cstyleCast
97435,syntaxError
97442,syntaxError
97562,syntaxError
97571,syntaxError
97572,syntaxError
97578,syntaxError
97585,syntaxError
97589,syntaxError
97616,syntaxError
97622,syntaxError
97641,syntaxError
97642,syntaxError
97660,syntaxError
97674,syntaxError
97704,syntaxError
97713,syntaxError
97722,syntaxError
97759,syntaxError
97761,syntaxError
97768,syntaxError
97858,shadowVariable;useStlAlgorithm
97965,unknownMacro
98472,unreadVariable
99159,redundantAssignment
99176,syntaxError
99476,constParameterPointer
100312,passedByValue
100313,passedByValue
100385,unknownMacro
100666,syntaxError
100684,syntaxError
100686,syntaxError
100699,syntaxError
100710,syntaxError
100714,syntaxError
100734,syntaxError
100739,syntaxError
100744,syntaxError
100746,syntaxError
100749,syntaxError
100762,syntaxError
100953,unknownMacro
101918,syntaxError
102015,syntaxError
102035,syntaxError
102743,syntaxError
102910,knownConditionTrueFalse
103417,syntaxError
103569,unreadVariable
103590,syntaxError
104627,useStlAlgorithm
104785,unusedVariable
104872,clarifyCalculation
104976,syntaxError
104978,syntaxError
104984,syntaxError
105259,syntaxError
105439,constVariablePointer
106273,unsignedLessThanZero
106450,syntaxError
106473,syntaxError
106497,syntaxError
106498,syntaxError
107478,constParameterPointer
107497,knownConditionTrueFalse
108205,syntaxError
108263,redundantCondition
109324,clarifyCondition
109926,syntaxError
110323,unknownMacro
110956,variableScope
111299,syntaxError
111337,syntaxError
112292,unknownMacro
112433,syntaxError
112623,syntaxError
112647,syntaxError
112706,syntaxError
112801,syntaxError
113017,unknownMacro
113407,syntaxError
113667,syntaxError
113690,syntaxError
113788,syntaxError
113957,syntaxError
114055,unreadVariable
114124,syntaxError
114153,passedByValue
114317,syntaxError
114321,syntaxError
114785,syntaxError
114797,syntaxError
114804,syntaxError
114837,syntaxError
114880,unusedVariable
115011,redundantAssignment
115132,syntaxError
115469,variableScope
115672,syntaxError
115904,constParameterPointer
115945,cstyleCast
115955,syntaxError
115971,cstyleCast
116379,syntaxError
116393,shadowVariable
116640,unknownMacro
117126,syntaxError
117304,syntaxError
117305,syntaxError
117315,syntaxError
117320,syntaxError
117333,syntaxError
117336,syntaxError
117401,syntaxError
118064,shadowVariable
118075,shadowVariable
118294,syntaxError
118387,syntaxError
118425,constVariablePointer
118569,nullPointer
118793,syntaxError
119084,constParameterPointer
119098,constParameterPointer
119405,syntaxError
119582,constParameterPointer;constParameterReference
120051,syntaxError
121066,shadowVariable
121740,unknownMacro
121891,syntaxError
122212,knownConditionTrueFalse
122841,syntaxError
122997,unknownMacro
123319,constVariablePointer
123531,variableScope
123610,syntaxError
123793,constParameterReference
123958,shadowVariable;unreachableCode
124002,syntaxError
124727,shadowVariable
124982,unreadVariable
125129,useStlAlgorithm
125563,unknownMacro
125664,unknownMacro
126072,syntaxError
126073,syntaxError
126363,knownConditionTrueFalse
126608,postfixOperator
126962,unknownMacro
127041,syntaxError
127135,shadowVariable
127496,constParameterPointer;constVariablePointer
127507,cstyleCast
127873,constVariable
128045,constParameterPointer
128051,constParameterPointer
128376,syntaxError
128621,syntaxError
128642,passedByValue
128936,invalidPointerCast
129845,nullPointerRedundantCheck
129871,unusedVariable
130088,constParameterPointer
130090,constParameterPointer
130378,syntaxError
132656,uselessCallsSubstr
132686,syntaxError
133090,shadowVariable
134017,unreachableCode
134028,syntaxError
134396,knownConditionTrueFalse
134924,syntaxError
135119,syntaxError
135120,syntaxError
135487,syntaxError
135813,syntaxError
135842,constVariablePointer
135969,shadowVariable;syntaxError
136184,syntaxError
136191,constParameterPointer
136258,oppositeInnerCondition
136568,syntaxError
138398,syntaxError
138488,syntaxError
138517,syntaxError
138757,syntaxError
138820,syntaxError
138902,redundantIfRemove
138947,syntaxError
139236,syntaxError
139796,syntaxError
140089,cstyleCast
140100,cstyleCast
140110,cstyleCast
140112,cstyleCast
140140,cstyleCast
140434,useStlAlgorithm
140585,syntaxError
140689,useStlAlgorithm
141647,constVariableReference
142741,cstyleCast
142754,cstyleCast
142763,cstyleCast
142870,cstyleCast
142899,cstyleCast
142915,cstyleCast
142951,cstyleCast
142959,cstyleCast
142970,cstyleCast
142971,cstyleCast
142972,cstyleCast
143157,variableScope
143729,syntaxError
143925,syntaxError
143935,unknownMacro
143946,syntaxError
143957,syntaxError
143966,syntaxError
143981,syntaxError
144013,syntaxError
144014,syntaxError
144018,syntaxError
144020,syntaxError
144027,syntaxError
144029,syntaxError
144042,syntaxError
144052,syntaxError
144073,syntaxError
144080,syntaxError
144090,syntaxError
144093,syntaxError
144107,syntaxError
144108,syntaxError
144125,syntaxError
144127,syntaxError
144145,syntaxError
144152,syntaxError
144153,syntaxError
144413,syntaxError
144767,constParameterPointer
145115,syntaxError
145285,syntaxError
145766,cstyleCast
145886,constParameterPointer
145985,syntaxError
145999,syntaxError
146264,syntaxError
148488,syntaxError
148602,syntaxError
148637,constParameterPointer
148709,shadowVariable
148937,constParameterPointer;cstyleCast;dangerousTypeCast
148968,cstyleCast
149003,constVariablePointer
149008,cstyleCast
149021,variableScope
149022,cstyleCast
149030,constParameterPointer
149033,cstyleCast
149059,constParameterPointer
149061,constParameterPointer;constVariablePointer
149094,cstyleCast;unreadVariable
149128,constParameterPointer
149129,constParameterPointer
149153,constVariablePointer
149534,redundantAssignment
149716,syntaxError
150130,syntaxError
150232,constVariablePointer
150243,constParameterPointer;shadowArgument
150358,syntaxError
150388,syntaxError
150589,syntaxError
150698,constParameterPointer
150754,useStlAlgorithm
150985,syntaxError
151927,cstyleCast
152235,syntaxError
152379,syntaxError
152572,uninitMemberVarNoCtor
152988,unreadVariable
154394,constVariablePointer
154528,useStlAlgorithm
154908,syntaxError
155342,syntaxError
155347,syntaxError
155390,syntaxError
155399,syntaxError
155424,syntaxError
155455,duplicateBreak
155860,syntaxError
155891,useStlAlgorithm
155947,syntaxError
156311,syntaxError
156603,syntaxError
156716,syntaxError
157823,syntaxError
158435,syntaxError
158567,useStlAlgorithm
158673,shadowVariable
158774,constVariablePointer
158877,syntaxError
159075,syntaxError
159339,shadowVariable
159468,redundantAssignInSwitch
159606,variableScope
160257,syntaxError
160354,syntaxError
160476,syntaxError
160517,syntaxError
160536,syntaxError
160621,syntaxError
160628,syntaxError
160633,syntaxError
160747,syntaxError
160834,syntaxError
161030,variableScope
161049,syntaxError
161126,useStlAlgorithm
161631,invalidPrintfArgType_sint
161946,noConstructor
162012,useStlAlgorithm
162082,constVariableReference
162155,syntaxError
162555,constParameterPointer
162642,unknownMacro
162910,useStlAlgorithm
163171,syntaxError
163447,syntaxError
163568,syntaxError
163569,syntaxError
163574,syntaxError
163580,syntaxError
163591,syntaxError
163606,syntaxError
163614,syntaxError
163618,syntaxError
163667,unknownMacro
163672,syntaxError
163686,unknownMacro
164018,syntaxError
164272,syntaxError
164449,cstyleCast
164489,cstyleCast;dangerousTypeCast;variableScope
164498,variableScope
164510,constParameterPointer
164521,dangerousTypeCast
164541,cstyleCast;unreadVariable
164551,constVariablePointer
164567,constVariablePointer
164576,constVariablePointer;dangerousTypeCast
165136,syntaxError
165430,syntaxError
165672,shadowVariable
165721,syntaxError
166160,unreadVariable;variableScope
166430,useStlAlgorithm
166485,syntaxError
166499,syntaxError
166515,syntaxError
166522,syntaxError
166721,syntaxError
166787,syntaxError
166789,syntaxError
166851,syntaxError
167165,cstyleCast
167186,cstyleCast
167191,cstyleCast
167368,syntaxError
168228,syntaxError
168551,cstyleCast
168559,constParameterPointer
168676,uninitMemberVarNoCtor
169084,useStlAlgorithm
169171,syntaxError
169405,syntaxError
169498,syntaxError
169533,unknownMacro
169746,syntaxError
169780,syntaxError
169795,syntaxError
169798,syntaxError
169805,syntaxError
169811,syntaxError
169814,syntaxError
169815,syntaxError
169832,syntaxError
169855,syntaxError
169856,syntaxError
169857,syntaxError
169860,syntaxError
169878,syntaxError
169890,syntaxError
169911,syntaxError
169912,syntaxError
169917,syntaxError
169923,syntaxError
169926,syntaxError
169971,syntaxError
169977,syntaxError
170012,syntaxError
170017,syntaxError
170028,syntaxError
170031,syntaxError
170042,syntaxError
170048,syntaxError
170061,syntaxError
170089,syntaxError
170223,useStlAlgorithm
170374,cstyleCast
170379,cstyleCast
170492,cstyleCast
170547,cstyleCast
170549,constParameterPointer
170551,constVariablePointer;cstyleCast;unusedVariable
170576,cstyleCast
170620,constParameterPointer
170623,unusedVariable
170652,constVariablePointer;cstyleCast
170668,cstyleCast
170692,variableScope
170805,constParameterPointer
170831,cstyleCast
170905,variableScope
170943,cstyleCast
170944,cstyleCast
170945,cstyleCast
171044,constVariablePointer
171113,dangerousTypeCast
171194,cstyleCast
171247,cstyleCast
171283,cstyleCast
171354,shadowVariable
171442,dangerousTypeCast
171443,cstyleCast;dangerousTypeCast
